Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.683499406643922,1.2375,0.12374999999999975,0.4925,1.5074999999999998
3,2.4976273903660267,2.19,0.2189999999999998,0.75,2.25
100,85.2209678093478,49.3325,4.93325,23.515,76.485
200,171.11358611435344,90.41999999999999,9.042,46.38,153.62
2000,1744.161784680346,549.21,54.921,441.6675,1558.3325
10000,8912.056829288262,894.4124999999999,89.44125000000001,2056.4750000000004,7943.525000000001
20000,17890.535566677834,1104.4074999999998,110.44074999999998,4069.9525000000003,15930.0475
40000,35866.934408141715,1371.8725,137.18725000000003,8084.86,31915.14
60000,53847.59526375393,1585.5,158.54999999999998,12100.535,47899.465
80000,71829.63989469895,1769.9025,176.99024999999997,16115.087500000001,63884.9125
100000,89813.36325320689,1937.7150000000001,193.7715,20128.377500000002,79871.6225
