Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.62,1.0,0.14999999999999955,0.38,1.62
3,2.355,2.0,0.29999999999999893,0.645,2.355
100,82.45,53.89,7.604500000000002,17.55,82.45
