Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.725,1.0,0.10000000000000007,0.275,1.725
3,2.58,1.415,0.14149999999999974,0.42,2.58
100,87.775,23.125,2.312499999999999,12.225,87.775
200,176.7,35.47,3.547000000000001,23.3,176.7
2000,1789.485,116.36,11.635999999999994,210.515,1789.485
10000,8984.165,175.715,17.571500000000004,1015.835,8984.165
20000,17977.82,206.815,20.68150000000001,2022.18,17977.82
40000,35980.615,231.125,23.112500000000015,4019.385,35980.615
60000,53975.07,241.465,24.146499999999996,6024.93,53975.07
80000,71977.425,251.86,25.186000000000014,8022.575,71977.425
100000,89975.995,257.475,25.74750000000001,10024.005,89975.995
