Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.63,1.0,0.14999999999999955,0.37,1.63
3,2.415,2.0,0.29999999999999893,0.585,2.415
100,80.46,65.31,9.687499999999996,19.54,80.46
