Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.755,1.0,0.0999999999999998,0.245,1.755
3,2.56,1.84,0.18399999999999966,0.44,2.56
100,85.685,40.595,4.059499999999998,14.315000000000001,85.685
200,171.77499999999998,78.00999999999999,7.800999999999998,28.225,171.77499999999998
2000,1745.0749999999998,545.615,54.5615,254.925,1745.0749999999998
10000,8807.295,1937.2649999999999,193.7265,1192.705,8807.295
20000,17647.85,3549.365,354.93649999999997,2352.15,17647.85
40000,35327.774999999994,6728.01,672.8010000000002,4672.225,35327.774999999994
60000,53004.425,9891.69,989.1690000000001,6995.575000000001,53004.425
80000,70689.405,13047.175,1304.7175,9310.595000000001,70689.405
100000,88380.64499999999,16201.815,1620.1815000000008,11619.355,88380.64499999999
