Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.505,1.0,0.04000000000000106,0.495,1.505
3,2.265,1.4866666666666666,0.054833333333333734,0.735,2.265
100,74.90166666666667,48.38666666666666,1.6898166666666663,25.098333333333333,74.90166666666667
200,150.34333333333333,94.42166666666667,3.140750000000001,49.656666666666666,150.34333333333333
2000,1518.3866666666668,757.5416666666666,15.6626333333333,481.61333333333334,1518.3866666666668
10000,7631.5633333333335,3117.515,34.74253333333337,2368.4366666666665,7631.5633333333335
20000,15282.386666666667,5592.025,49.72261666666664,4717.613333333334,15282.386666666667
40000,30592.976666666666,9804.603333333333,73.22726666666667,9407.023333333333,30592.976666666666
60000,45905.10333333333,13435.565,92.74383333333319,14094.896666666667,45905.10333333333
80000,61222.33,16596.496666666666,109.61606666666661,18777.67,61222.33
100000,76545.31166666666,19129.706666666665,122.97789999999999,23454.68833333333,76545.31166666666
