Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.7566666666666666,1.0,0.07000000000000056,0.24333333333333335,1.7566666666666666
3,2.6333333333333333,1.2966666666666666,0.098666666666667,0.36666666666666664,2.6333333333333333
100,88.20333333333333,32.70333333333333,1.758033333333334,11.796666666666667,88.20333333333333
200,176.86333333333334,60.07666666666667,2.9048333333333334,23.136666666666667,176.86333333333334
2000,1789.8633333333332,385.1333333333333,9.806500000000002,210.13666666666666,1789.8633333333332
10000,8979.323333333334,1460.9766666666667,21.292633333333338,1020.6766666666666,8979.323333333334
20000,17967.153333333332,2551.326666666667,31.352533333333334,2032.8466666666666,17967.153333333332
40000,35958.26666666667,4128.586666666667,41.06800000000001,4041.733333333333,35958.26666666667
60000,53951.25,5119.54,46.78950000000002,6048.75,53951.25
80000,71946.78333333334,6017.2,51.57100000000002,8053.216666666666,71946.78333333334
100000,89941.99333333333,6731.286666666667,55.69626666666668,10058.006666666666,89941.99333333333
