Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.69,1.0,0.049999999999999906,0.31,1.69
3,2.53,1.87,0.09349999999999989,0.47,2.53
100,83.34,48.36,2.4180000000000006,16.66,83.34
200,165.94,95.92,4.796000000000001,34.06,165.94
2000,1658.33,885.57,44.278499999999994,341.67,1658.33
10000,8309.75,3832.26,191.6129999999999,1690.25,8309.75
20000,16664.97,6819.11,340.9555,3335.03,16664.97
40000,33423.61,11636.6,581.8300000000002,6576.39,33423.61
60000,50223.24,15543.84,777.1920000000002,9776.76,50223.24
80000,67059.32,18795.85,939.7925000000001,12940.68,67059.32
