Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.74,1.0,0.049999999999999906,0.26,1.74
3,2.59,1.11,0.055499999999999904,0.41,2.59
100,83.28,48.67,2.4334999999999996,16.72,83.28
200,165.05,97.11,4.855499999999998,34.95,165.05
2000,1654.01,885.46,44.27299999999998,345.99,1654.01
10000,8301.54,3800.34,190.0169999999998,1698.46,8301.54
20000,16649.42,6755.6,337.78,3350.58,16649.42
40000,33407.38,11554.72,577.7359999999999,6592.62,33407.38
60000,50214.33,15370.83,768.5414999999999,9785.67,50214.33
80000,67052.6,18618.34,930.9169999999996,12947.4,67052.6
