Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.72,2.0,0.09999999999999981,0.28,1.72
3,2.59,2.0,0.09999999999999981,0.41,2.59
100,86.59,65.91,3.358500000000002,13.41,86.59
200,173.68,130.67,6.563399999999999,26.32,173.68
2000,1743.82,1253.4,55.97689999999999,256.18,1743.82
10000,8784.06,5897.16,216.49039999999994,1215.94,8784.06
20000,17634.57,11392.62,367.2634000000003,2365.43,17634.57
40000,35409.64,21797.01,594.7261999999998,4590.36,35409.64
60000,53227.34,31708.58,772.9024000000002,6772.66,53227.34
80000,71077.05,41393.45,924.8359000000003,8922.95,71077.05
