Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.9,1.0,0.010000000000000007,0.1,1.9
3,2.8,1.94,0.010000000000000007,0.2,2.8
100,90.17,49.96,0.25229999999999997,9.83,90.17
200,180.84,99.64,0.5001,19.16,180.84
2000,1795.91,952.29,4.758699999999999,204.09,1795.91
10000,8977.58,4347.98,21.7395,1022.42,8977.58
20000,17963.59,7879.37,39.39739999999998,2036.41,17963.59
40000,35933.04,13497.77,67.4907,4066.96,35933.04
60000,53901.45,18500.66,92.5027,6098.55,53901.45
80000,71878.5,22394.28,111.96979999999994,8121.5,71878.5
100000,89862.84,26319.43,131.5951,10137.16,89862.84
200000,179790.74,39244.08,196.21739999999994,20209.26,179790.74
400000,359723.44,53621.27,268.1039000000001,40276.56,359723.44
600000,539679.88,62629.81,313.1465999999999,60320.12,539679.88
800000,719633.47,69592.46,347.9594000000001,80366.53,719633.47
1000000,899604.51,74483.48,372.4147999999998,100395.49,899604.51
