Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.66,1.0,0.08999999999999991,0.34,1.66
3,2.54,2.0,0.08999999999999991,0.46,2.54
100,86.92,65.93,2.9999999999999987,13.08,86.92
200,173.96,129.3,5.600600000000002,26.04,173.96
2000,1760.87,1157.68,29.852200000000003,239.13,1760.87
10000,8895.41,5241.88,56.119699999999995,1104.59,8895.41
20000,17832.73,10599.41,66.839,2167.27,17832.73
40000,35733.34,21060.96,77.6194,4266.66,35733.34
60000,53632.74,31609.48,82.9915,6367.26,53632.74
80000,71526.8,41860.65,86.4891,8473.2,71526.8
100000,89424.71,52112.19,89.04770000000002,10575.29,89424.71
200000,178905.39,100881.81,97.2154,21094.61,178905.39
400000,357895.71,202039.05,104.96649999999998,42104.29,357895.71
600000,536889.42,300585.35,109.50269999999996,63110.58,536889.42
800000,715880.15,403100.57,112.77330000000002,84119.85,715880.15
1000000,894884.75,502132.84,114.71929999999996,105115.25,894884.75
