Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.7,1.0,0.010000000000000007,0.3,1.7
3,2.41,2.0,0.09999999999999981,0.59,2.41
100,86.81,65.79,3.161000000000002,13.19,86.81
200,173.86,129.54,6.005599999999998,26.14,173.86
2000,1758.55,1100.14,33.71130000000001,241.45,1758.55
10000,8876.69,4503.26,75.70759999999999,1123.31,8876.69
20000,17796.68,8055.04,104.09330000000004,2203.32,17796.68
40000,35652.67,14005.96,142.25540000000004,4347.33,35652.67
60000,53527.38,18149.16,167.77340000000004,6472.62,53527.38
80000,71403.65,21724.65,188.82480000000007,8596.35,71403.65
100000,89294.32,24924.75,207.09990000000002,10705.68,89294.32
200000,178736.86,37490.5,277.1239999999999,21263.14,178736.86
400000,357656.46,52176.72,357.0031000000001,42343.54,357656.46
600000,536601.5,62004.74,409.7596999999998,63398.5,536601.5
800000,715567.11,68692.91,445.89660000000003,84432.89,715567.11
1000000,894540.17,72745.42,468.1713,105459.83,894540.17
