Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.73,2.0,0.049999999999999906,0.27,1.73
3,2.57,2.0,0.049999999999999906,0.43,2.57
100,87.44,66.15,1.626900000000001,12.56,87.44
200,175.24,131.56,3.1891,24.76,175.24
2000,1765.92,1208.92,24.42990000000001,234.08,1765.92
10000,8876.57,5009.25,72.12060000000001,1123.43,8876.57
20000,17797.4,8654.42,106.15800000000002,2202.6,17797.4
40000,35648.59,14645.79,149.67839999999995,4351.41,35648.59
60000,53520.84,19142.45,179.37310000000002,6479.16,53520.84
80000,71401.74,22704.98,202.1959,8598.26,71401.74
100000,89274.44,25939.42,221.69430000000003,10725.56,89274.44
200000,178702.11,39373.84,298.99940000000015,21297.89,178702.11
400000,357658.77,53996.41,381.7738999999999,42341.23,357658.77
600000,536609.81,61788.62,426.95439999999996,63390.19,536609.81
800000,715578.91,67793.25,460.69980000000004,84421.09,715578.91
1000000,894567.27,71918.95,484.02849999999984,105432.73,894567.27
