Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.67,1.0,0.08999999999999991,0.33,1.67
3,2.5,2.0,0.14000000000000018,0.5,2.5
100,84.45,65.13,4.5151,15.55,84.45
200,170.15,126.94,8.725400000000006,29.85,170.15
2000,1733.25,886.76,57.1125,266.75,1733.25
10000,8829.54,1970.53,120.42910000000002,1170.46,8829.54
20000,17760.25,2382.11,144.12889999999996,2239.75,17760.25
40000,35643.28,2775.74,166.55740000000003,4356.72,35643.28
60000,53525.25,3001.7,179.29139999999998,6474.75,53525.25
80000,71417.89,3147.39,187.59989999999993,8582.11,71417.89
100000,89309.97,3281.56,194.9398,10690.03,89309.97
200000,178793.2,3631.87,214.68330000000006,21206.8,178793.2
400000,357766.59,3923.95,231.19459999999998,42233.41,357766.59
600000,536749.82,4100.97,241.23020000000005,63250.18,536749.82
800000,715722.53,4220.99,248.10100000000006,84277.47,715722.53
1000000,894707.54,4312.13,253.38570000000007,105292.46,894707.54
