Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.69,1.0,0.049999999999999906,0.31,1.69
3,2.55,2.0,0.049999999999999906,0.45,2.55
100,82.98,66.01,1.6019999999999996,17.02,82.98
200,166.06,130.86,3.1045,33.94,166.06
2000,1678.93,1207.99,21.640000000000004,321.07,1678.93
10000,8450.66,5471.45,52.963499999999996,1549.34,8450.66
20000,16932.34,10721.05,68.52650000000003,3067.66,16932.34
40000,33915.86,20641.69,84.48749999999998,6084.14,33915.86
60000,50912.25,31075.11,93.05900000000001,9087.75,50912.25
80000,67908.83,41473.59,99.29599999999999,12091.17,67908.83
100000,84903.17,52871.69,103.84650000000005,15096.83,84903.17
200000,169876.72,103712.68,117.78150000000001,30123.28,169876.72
400000,339854.96,202513.16,129.47950000000003,60145.04,339854.96
600000,509819.39,302264.15,135.50050000000002,90180.61,509819.39
800000,679799.97,412233.43,140.09,120200.03,679799.97
1000000,849784.07,515223.11,143.39399999999995,150215.93,849784.07
