Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.79,1.0,0.049999999999999906,0.21,1.79
3,2.67,1.9,0.08599999999999991,0.33,2.67
100,87.73,48.22,2.1671999999999993,12.27,87.73
200,175.22,92.92,4.1792,24.78,175.22
2000,1763.62,621.57,27.973699999999997,236.38,1763.62
10000,8892.03,1350.01,60.7527,1107.97,8892.03
20000,17825.59,1691.81,76.13369999999996,2174.41,17825.59
40000,35705.34,2029.78,91.34269999999997,4294.66,35705.34
60000,53597.78,2180.95,98.14530000000005,6402.22,53597.78
80000,71487.02,2306.66,103.80200000000005,8512.98,71487.02
100000,89382.46,2384.03,107.28339999999994,10617.54,89382.46
200000,178867.29,2640.36,118.81809999999996,21132.71,178867.29
400000,357833.54,2900.16,130.50780000000003,42166.46,357833.54
600000,536830.1,3029.99,136.3502,63169.9,536830.1
800000,715843.19,3119.05,140.3574,84156.81,715843.19
1000000,894823.56,3190.86,143.58919999999998,105176.44,894823.56
