Timestep,Value_at_Risk
2,0.05
3,0.14
100,4.66
200,9.28
2000,93.29
10000,466.67
20000,933.29
40000,1866.67
60000,2800.0
80000,3733.28
100000,4666.67
200000,9333.29
400000,14000.0
600000,14000.0
800000,14000.0
1000000,14000.0
