Timestep,Value_at_Risk
2,0.05
3,0.1
100,3.0555000000000025
200,5.85
2000,44.03950000000002
10000,147.163
20000,206.2715
40000,278.11850000000015
60000,310.04400000000015
80000,354.9025000000001
100000,369.2335000000001
200000,447.1985000000001
400000,505.803
600000,536.0600000000001
800000,561.7570000000001
1000000,585.5575
