Timestep,Value_at_Risk
2,0.0
3,0.0
100,0.8674999999999989
200,1.4099999999999993
2000,4.912499999999982
10000,10.097499999999995
20000,11.839999999999995
40000,14.879999999999995
60000,19.522499999999997
80000,22.672499999999996
100000,26.205
200000,42.205
400000,75.63749999999999
600000,108.6275
800000,142.835
1000000,176.9725
