Timestep,Value_at_Risk
2,0.05
3,0.06
100,4.72
200,9.72
2000,99.72
10000,499.72
20000,999.72
40000,1999.72
60000,2999.72
80000,3999.72
100000,4999.72
200000,9999.72
400000,19999.72
600000,29999.72
800000,39999.72
1000000,49999.72
