Timestep,Value_at_Risk
2,0.09
3,0.18
100,7.92
200,14.319
2000,39.8835
10000,60.696
20000,74.178
40000,76.98599999999999
60000,84.65849999999999
80000,86.39099999999999
100000,88.47899999999998
200000,96.525
400000,99.2295
600000,103.33349999999999
800000,105.4845
1000000,105.669
