Timestep,Value_at_Risk
2,0.1
3,0.1
100,3.471
200,6.842
2000,39.946
10000,88.638
20000,125.35900000000001
40000,179.205
60000,215.54600000000002
80000,258.33799999999997
100000,281.368
200000,361.45300000000003
400000,461.00600000000003
600000,545.2590000000001
800000,572.3980000000004
1000000,636.371
