Timestep,Value_at_Risk
2,0.2
3,0.3
100,4.499499999999999
200,6.7985
2000,42.8405
10000,202.96249999999998
20000,401.763
40000,793.8745
60000,1153.4785
80000,1499.9144999999999
100000,1854.11
200000,3602.0190000000002
400000,7127.9929999999995
600000,10627.1635
800000,14123.5915
1000000,17628.823
