Timestep,Value_at_Risk
2,0.05
3,0.05
100,2.25
200,4.5
2000,45.0
10000,225.0
20000,450.0
40000,900.0
60000,1350.0
80000,1800.0
100000,2250.0
200000,4500.0
400000,4500.0
600000,4500.0
800000,4500.0
1000000,4500.0
