Timestep,Value_at_Risk
2,0.09
3,0.09
100,4.5
200,8.559000000000001
2000,45.72
10000,73.8
20000,87.651
40000,94.68900000000001
60000,100.476
80000,103.266
100000,105.336
200000,115.056
400000,127.557
600000,130.25700000000003
800000,134.46900000000002
1000000,136.08
