Timestep,Value_at_Risk
2,0.05
3,0.1
100,2.55
200,5.05
2000,40.2575
10000,104.20749999999998
20000,130.26499999999996
40000,153.5775
60000,163.0975
80000,164.0775
100000,167.2375
200000,174.625
400000,181.1025
600000,183.355
800000,184.33499999999998
1000000,184.6675
