Timestep,Value_at_Risk
2,0.11
3,0.11
100,3.73
200,7.37
2000,73.37
10000,366.73
20000,733.37
40000,1466.73
60000,2200.0
80000,2933.37
100000,3666.73
200000,7333.37
400000,11000.0
600000,11000.0
800000,11000.0
1000000,11000.0
