Timestep,Value_at_Risk
2,0.01
3,0.1
100,9.504999999999999
200,19.515
2000,199.505
10000,999.515
20000,1999.5049999999999
40000,3999.505
60000,5999.515
80000,7999.515
100000,9999.515
200000,19999.505
400000,39999.505
600000,59999.505
800000,79999.515
1000000,99999.515
