Timestep,Value_at_Risk
2,0.01
3,0.1
100,3.4007
200,6.713500000000002
2000,49.525500000000015
10000,116.9829
20000,155.9154
40000,200.1849
60000,248.24810000000002
80000,267.9475000000001
100000,302.89430000000016
200000,431.2634000000001
400000,600.4165
600000,731.5452000000004
800000,759.2149000000002
1000000,840.8261
