Timestep,Value_at_Risk
2,0.05
3,0.15
100,5.15
200,9.565000000000001
2000,53.92
10000,106.06
20000,122.72000000000004
40000,139.70499999999998
60000,147.675
80000,155.47500000000002
100000,157.45500000000004
200000,167.02500000000003
400000,176.2
600000,176.97
800000,181.21500000000003
1000000,181.66500000000002
