Timestep,Value_at_Risk
2,0.04
3,0.13
100,4.29
200,8.62
2000,86.62
10000,433.29
20000,866.62
40000,1733.29
60000,2600.0
80000,3466.62
100000,4333.29
200000,8666.62
400000,13000.0
600000,13000.0
800000,13000.0
1000000,13000.0
