Timestep,Value_at_Risk
2,0.1
3,0.15
100,5.0
200,10.0
2000,99.8005
10000,497.505
20000,995.1075000000001
40000,1987.7740000000001
60000,2976.6195000000002
80000,3228.307000000004
100000,3239.6020000000067
200000,3264.697000000007
400000,3316.1810000000073
600000,3369.180500000007
800000,3419.9435000000067
1000000,3467.926000000007
