Timestep,Value_at_Risk
2,0.05
3,0.1
100,2.5
200,5.0
2000,50.0
10000,250.0
20000,500.0
40000,1000.0
60000,1500.0
80000,2000.0
100000,2500.0
200000,5000.0
400000,5000.0
600000,5000.0
800000,5000.0
1000000,5000.0
