Timestep,Value_at_Risk
2,0.05
3,0.14
100,5.392500000000001
200,9.9417
2000,71.78100000000003
10000,217.68500000000003
20000,314.6983
40000,423.7363
60000,485.9003
80000,542.0871000000002
100000,584.4855000000001
200000,693.1006000000001
400000,820.7651000000001
600000,846.8404000000002
800000,911.0330000000001
1000000,943.0500000000001
