Timestep,Value_at_Risk
2,0.05
3,0.09
100,3.01
200,6.12
2000,52.371
10000,135.473
20000,175.482
40000,212.161
60000,230.917
80000,242.014
100000,253.381
200000,276.403
400000,299.421
600000,315.108
800000,322.974
1000000,330.903
