Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.73,1.0,0.049999999999999906,0.27,1.73
3,2.59,1.79,0.08949999999999986,0.41,2.59
100,87.65,47.31,2.3654999999999986,12.35,87.65
200,174.91,89.92,4.4959999999999996,25.09,174.91
2000,1766.07,659.05,32.95250000000001,233.93,1766.07
10000,8904.75,1846.34,92.31700000000005,1095.25,8904.75
20000,17875.76,2508.71,125.43549999999999,2124.24,17875.76
40000,35846.03,3207.31,160.36550000000008,4153.97,35846.03
60000,53822.51,3624.85,181.24250000000006,6177.49,53822.51
80000,71805.51,3912.46,195.62300000000002,8194.49,71805.51
