Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.81,1.0,0.0,0.19,1.81
3,2.65,2.0,0.08999999999999991,0.35,2.65
100,86.68,65.2,2.7063000000000006,13.32,86.68
200,173.09,128.93,5.112000000000001,26.91,173.09
2000,1749.57,1175.42,30.415499999999987,250.43,1749.57
10000,8828.48,5453.52,69.84180000000003,1171.52,8828.48
20000,17710.02,10555.78,90.84689999999999,2289.98,17710.02
40000,35489.92,20786.67,110.9754,4510.08,35489.92
60000,53271.61,30744.79,123.51240000000001,6728.39,53271.61
80000,71059.27,41195.78,132.20459999999997,8940.73,71059.27
