Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.78,0.01,0.0005,0.22,1.78
3,2.57,0.01,0.0005,0.43,2.57
100,85.25,6.3,0.31500000000000006,14.75,85.25
200,169.85,14.76,0.738,30.15,169.85
2000,1699.11,85.14,4.256999999999998,300.89,1699.11
10000,8492.44,227.77,11.388500000000004,1507.56,8492.44
20000,16981.57,381.45,19.0725,3018.43,16981.57
40000,33970.07,616.97,30.84849999999999,6029.93,33970.07
60000,50969.22,717.16,35.858,9030.78,50969.22
80000,67961.3,817.96,40.898,12038.7,67961.3
100000,84954.21,917.86,45.892999999999994,15045.79,84954.21
200000,169937.28,1419.25,70.96249999999999,30062.72,169937.28
400000,339900.92,2416.59,120.82950000000008,60099.08,339900.92
600000,509871.98,3420.78,171.0390000000001,90128.02,509871.98
800000,679818.04,4415.8,220.78999999999996,120181.96,679818.04
1000000,849772.71,5415.21,270.7605,150227.29,849772.71
