Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.76,1.99,0.09949999999999981,0.24,1.76
3,2.62,2.99,0.14950000000000024,0.38,2.62
100,85.45,92.05,4.6025,14.55,85.45
200,171.86,167.98,8.398999999999997,28.14,171.86
2000,1749.22,1050.4,52.520000000000046,250.78,1749.22
10000,8865.83,2856.36,142.81799999999996,1134.17,8865.83
20000,17815.83,3730.91,186.54550000000003,2184.17,17815.83
40000,35782.95,4370.32,218.5160000000001,4217.05,35782.95
60000,53759.55,4864.21,243.21049999999997,6240.45,53759.55
80000,71743.9,5209.6,260.4799999999999,8256.1,71743.9
100000,89733.05,5434.7,271.7350000000001,10266.95,89733.05
200000,179718.1,5936.72,296.8360000000002,20281.9,179718.1
400000,359672.03,6939.93,346.9965,40327.97,359672.03
600000,539603.83,7942.92,397.14600000000013,60396.17,539603.83
800000,719554.64,8941.93,447.0965000000001,80445.36,719554.64
1000000,899511.17,9941.71,497.0855,100488.83,899511.17
