Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.76,1.0,0.0499999999999999,0.24,1.76
3,2.6,1.84,0.0919999999999998,0.4,2.6
100,87.39,43.57,2.1785,12.61,87.39
200,175.14,85.11,4.255499999999999,24.86,175.14
2000,1768.07,626.02,31.30100000000001,231.93,1768.07
10000,8904.57,1892.4,94.61999999999996,1095.43,8904.57
20000,17861.65,2787.81,139.39049999999995,2138.35,17861.65
40000,35809.72,3781.86,189.09299999999988,4190.28,35809.72
60000,53770.38,4434.99,221.7495,6229.62,53770.38
80000,71746.56,4913.43,245.67149999999995,8253.44,71746.56
200000,179686.02,6397.48,319.874,20313.98,179686.02
400000,359628.9,7529.31,376.4654999999999,40371.1,359628.9
600000,539606.28,8216.62,410.8310000000001,60393.72,539606.28
800000,719563.32,8703.75,435.18749999999983,80436.68,719563.32
1000000,899556.91,9069.12,453.456,100443.09,899556.91
