Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.75,1.0,0.0499999999999999,0.25,1.75
3,2.58,1.84,0.0835999999999999,0.42,2.58
100,87.11,43.97,1.977900000000001,12.89,87.11
200,174.47,86.6,3.894699999999999,25.53,174.47
2000,1760.2,657.47,29.588799999999974,239.8,1760.2
10000,8854.74,2111.23,95.00719999999995,1145.26,8854.74
20000,17756.94,3153.67,141.91569999999996,2243.06,17756.94
40000,35597.86,4397.05,197.8648,4402.14,35597.86
60000,53456.29,5233.33,235.4976,6543.71,53456.29
80000,71329.21,5809.53,261.4263,8670.79,71329.21
200000,178664.7,7624.48,343.1013000000001,21335.3,178664.7
400000,357596.92,9029.21,406.3165,42403.08,357596.92
600000,536567.28,9840.37,442.8188,63432.72,536567.28
800000,715514.48,10492.74,472.1754999999999,84485.52,715514.48
1000000,894498.63,10942.61,492.41880000000015,105501.37,894498.63
