Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.8,1.0,0.01,0.2,1.8
3,2.68,1.89,0.01,0.32,2.68
100,88.93,49.33,0.2485,11.07,88.93
200,177.78,98.55,0.4948999999999999,22.22,177.78
2000,1785.26,958.14,4.788000000000001,214.74,1785.26
10000,8927.53,4577.84,22.8882,1072.47,8927.53
20000,17855.75,8904.37,44.5238,2144.25,17855.75
40000,35714.04,16924.85,84.62369999999997,4285.96,35714.04
60000,53570.25,24652.87,123.26210000000005,6429.75,53570.25
80000,71432.38,32024.69,160.121,8567.62,71432.38
200000,178655.7,71090.23,355.44860000000017,21344.3,178655.7
400000,357393.1,122794.7,613.9712999999996,42606.9,357393.1
600000,536185.8,165430.7,827.1511,63814.2,536185.8
800000,714969.05,203701.49,1018.5065000000004,85030.95,714969.05
1000000,893819.56,234514.58,1172.5742,106180.44,893819.56
