Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.75,2.0,0.0599999999999999,0.25,1.75
3,2.66,2.0,0.0599999999999999,0.34,2.66
100,87.84,63.93,1.7936999999999994,12.16,87.84
200,175.78,126.22,3.480999999999998,24.22,175.78
2000,1770.79,1170.54,29.46380000000001,229.21,1770.79
10000,8889.58,5064.1,109.96820000000004,1110.42,8889.58
20000,17818.24,9162.23,182.4163,2181.76,17818.24
40000,35703.89,16362.56,294.8052,4296.11,35703.89
60000,53608.76,22566.92,383.656,6391.24,53608.76
80000,71532.37,28202.55,459.92030000000005,8467.63,71532.37
200000,179233.57,52685.01,772.5849000000001,20766.43,179233.57
400000,358923.01,78615.26,1081.1269999999995,41076.99,358923.01
600000,538734.04,95957.74,1281.1250000000002,61265.96,538734.04
800000,718560.18,109197.28,1432.1280000000002,81439.82,718560.18
1000000,898451.19,119663.21,1550.6433000000004,101548.81,898451.19
