Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.72,1.0,0.0,0.28,1.72
3,2.48,2.0,0.0499999999999999,0.52,2.48
100,83.06,64.74,1.4895000000000005,16.94,83.06
200,166.43,126.72,2.8075,33.57,166.43
2000,1678.55,1216.31,21.09949999999999,321.45,1678.55
10000,8431.9,5621.95,66.952,1568.1,8431.9
20000,16899.6,10960.03,101.41349999999998,3100.4,16899.6
40000,33844.73,21400.04,148.22199999999995,6155.27,33844.73
60000,50809.76,31490.06,178.80100000000004,9190.24,50809.76
80000,67791.48,41299.75,199.7945,12208.52,67791.48
200000,169731.32,101775.53,274.95,30268.68,169731.32
400000,339683.48,202067.86,330.64850000000007,60316.52,339683.48
600000,509660.08,302222.78,364.0135000000001,90339.92,509660.08
800000,679607.0,405283.56,386.2910000000003,120393.0,679607.0
1000000,849601.03,504509.67,403.032,150398.97,849601.03
