Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.81,1.0,0.01,0.19,1.81
3,2.64,2.0,0.0599999999999999,0.36,2.64
100,87.9,63.95,1.6650000000000005,12.1,87.9
200,175.98,128.33,3.2563000000000004,24.02,175.98
2000,1774.86,1189.88,25.438599999999997,225.14,1774.86
10000,8909.92,5375.65,91.3066,1090.08,8909.92
20000,17852.34,10130.84,151.0185,2147.66,17852.34
40000,35763.27,18695.24,237.5499,4236.73,35763.27
60000,53686.97,26930.0,308.71530000000007,6313.03,53686.97
80000,71627.82,34653.41,368.5652999999999,8372.18,71627.82
200000,179373.35,74199.07,638.8968,20626.65,179373.35
400000,359059.33,125559.94,950.5827,40940.67,359059.33
600000,538826.63,167519.72,1194.1509999999998,61173.37,538826.63
800000,718606.67,203059.77,1393.1104999999998,81393.33,718606.67
1000000,898450.83,233466.05,1560.4506000000003,101549.17,898450.83
