Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.62,2.0,0.18950000000000006,0.38,1.62
3,2.46,3.0,0.27960000000000035,0.54,2.46
100,80.8,96.56,9.020299999999999,19.2,80.8
200,162.63,186.77,17.183000000000003,37.37,162.63
2000,1692.77,1186.65,100.2937,307.23,1692.77
10000,8717.16,3264.29,236.4437000000001,1282.84,8717.16
20000,17612.86,4374.33,289.35459999999995,2387.14,17612.86
40000,35464.08,5309.16,333.12730000000005,4535.92,35464.08
60000,53335.03,5971.78,364.64189999999996,6664.97,53335.03
80000,71211.59,6456.51,388.0965999999999,8788.41,71211.59
100000,89096.62,6765.04,403.6329,10903.38,89096.62
200000,178552.35,7290.17,435.6868999999999,21447.65,178552.35
400000,357523.17,7957.29,482.3299999999999,42476.83,357523.17
600000,536481.46,8621.93,528.9579999999999,63518.54,536481.46
800000,715463.91,9281.03,575.0572999999999,84536.09,715463.91
1000000,894406.99,9944.36,621.4821,105593.01,894406.99
