Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.6917391304347826,1.2173913043478262,0.10869565217391405,0.30826086956521737,1.6917391304347826
3,2.537826086956522,2.0,0.16521739130435953,0.46217391304347827,2.537826086956522
100,84.47739130434783,66.56521739130434,5.50652173913023,15.522608695652174,84.47739130434783
200,168.87130434782608,133.2173913043478,11.013043478261173,31.128695652173914,168.87130434782608
2000,1780.698695652174,485.38739130434783,19.636239130434785,219.3013043478261,1780.698695652174
10000,8971.219130434783,1721.537391304348,28.694630434782606,1028.7808695652175,8971.219130434783
20000,17961.389565217392,3253.4091304347826,39.28886956521736,2038.6104347826088,17961.389565217392
40000,35940.172173913044,6315.23695652174,60.15860869565217,4059.8278260869565,35940.172173913044
60000,53920.17130434782,9384.188260869565,81.02839130434786,6079.828695652174,53920.17130434782
80000,71899.6452173913,12453.764782608696,101.89847826086965,8100.354782608696,71899.6452173913
100000,89878.96434782608,15523.34304347826,122.76895652173924,10121.035652173912,89878.96434782608
200000,179772.54739130434,30852.034782608695,227.1167826086958,20227.452608695654,179772.54739130434
400000,359567.51782608696,61480.626521739134,435.8127826086954,40432.48217391304,359567.51782608696
600000,539360.927826087,92089.2756521739,644.50852173913,60639.072173913046,539360.927826087
800000,719148.8895652174,122697.94826086957,853.2042173913038,80851.1104347826,719148.8895652174
1000000,898938.3986956521,153306.64260869566,1061.899869565217,101061.60130434783,898938.3986956521
