Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.68,2.0,0.13000000000000025,0.32,1.68
3,2.56,2.0,0.13000000000000025,0.44,2.56
100,85.77,48.81,2.8763999999999994,14.23,85.77
200,172.66,82.71,4.7209,27.34,172.66
2000,1754.0,538.54,26.36010000000001,246.0,1754.0
10000,8789.2,2380.96,112.06439999999995,1210.8,8789.2
20000,17583.94,4680.96,219.06590000000003,2416.06,17583.94
40000,35168.32,9280.99,433.06710000000027,4831.68,35168.32
60000,52750.87,13880.99,647.0671000000003,7249.13,52750.87
80000,70337.62,18480.99,861.0671000000001,9662.38,70337.62
100000,87925.41,23081.08,1075.0707,12074.59,87925.41
200000,175872.94,46081.08,2145.0706999999993,24127.06,175872.94
400000,351739.63,92081.08,4285.070699999999,48260.37,351739.63
600000,527603.72,138081.08,6425.070699999998,72396.28,527603.72
800000,703437.85,184081.08,8565.070699999998,96562.15,703437.85
1000000,879304.47,230081.08,10705.0707,120695.53,879304.47
