Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.75,1.0,0.04000000000000003,0.25,1.75
3,2.58,1.84,0.07360000000000005,0.42,2.58
100,87.16,36.55,1.4620000000000002,12.84,87.16
200,174.59,64.82,2.592800000000001,25.41,174.59
2000,1762.99,428.0,17.12,237.01,1762.99
10000,8823.32,1949.12,77.9648,1176.68,8823.32
20000,17648.56,3849.67,153.98680000000004,2351.44,17648.56
40000,35294.53,7649.67,305.9868000000001,4705.47,35294.53
60000,52937.12,11449.67,457.9868000000001,7062.88,52937.12
80000,70583.93,15249.67,609.9868000000001,9416.07,70583.93
100000,88235.11,19049.68,761.9872,11764.89,88235.11
200000,176492.56,38049.68,1521.9871999999998,23507.44,176492.56
400000,352971.17,76049.68,3041.9871999999996,47028.83,352971.17
600000,529456.22,114049.68,4561.987199999998,70543.78,529456.22
800000,705907.39,152049.68,6081.987199999999,94092.61,705907.39
1000000,882389.32,190049.68,7601.987199999999,117610.68,882389.32
