Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.73,1.0,0.08999999999999991,0.27,1.73
3,2.61,2.0,0.09999999999999981,0.39,2.61
100,87.56,53.65,1.6440999999999997,12.44,87.56
200,176.0,99.24,2.455799999999999,24.0,176.0
2000,1781.36,842.6,8.890299999999998,218.64,1781.36
10000,8919.71,3874.96,31.26849999999999,1080.29,8919.71
20000,17841.65,7601.92,58.9104,2158.35,17841.65
40000,35686.31,14687.19,112.33670000000002,4313.69,35686.31
60000,53528.37,21665.37,165.22760000000002,6471.63,53528.37
80000,71375.68,28467.92,217.24040000000002,8624.32,71375.68
100000,89224.96,35278.18,269.2916,10775.04,89224.96
200000,178478.24,69282.65,529.3140000000001,21521.76,178478.24
400000,356952.78,137292.03,1049.3629,43047.22,356952.78
600000,535436.75,205292.03,1569.3628999999994,64563.25,535436.75
800000,713892.35,273292.03,2089.3628999999996,86107.65,713892.35
1000000,892376.71,341292.03,2609.3628999999996,107623.29,892376.71
