Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.8,1.0,0.0,0.2,1.8
3,2.7,2.0,0.0,0.3,2.7
100,89.23,65.38,0.0,10.77,89.23
200,178.29,130.9,0.0,21.71,178.29
2000,1790.19,1371.51,0.0,209.81,1790.19
10000,8950.73,7051.3,0.0,1049.27,8950.73
20000,17899.84,14038.28,0.0,2100.16,17899.84
40000,35797.7,27649.71,0.0,4202.3,35797.7
60000,53692.57,41185.31,0.0,6307.43,53692.57
80000,71591.33,54799.42,0.0,8408.67,71591.33
100000,89493.49,68437.14,0.0,10506.51,89493.49
200000,179008.97,137605.14,0.0,20991.03,179008.97
400000,358005.49,277676.19,0.0,41994.51,358005.49
600000,537011.76,417693.78,0.0,62988.24,537011.76
800000,715986.84,556802.93,0.0,84013.16,715986.84
1000000,894991.1,696578.1,0.0,105008.9,894991.1
