Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.81,1.0,0.010000000000000007,0.19,1.81
3,2.71,1.1,0.011000000000000008,0.29,2.71
100,89.23,48.68,0.48679999999999984,10.77,89.23
200,178.41,92.2,0.9220000000000003,21.59,178.41
2000,1792.25,794.38,7.943799999999999,207.75,1792.25
10000,8964.82,3604.09,36.040899999999986,1035.18,8964.82
20000,17930.98,7014.4,70.14400000000002,2069.02,17930.98
40000,35860.76,13847.78,138.47780000000006,4139.24,35860.76
60000,53786.41,20667.62,206.67620000000002,6213.59,53786.41
80000,71717.49,27467.62,274.6761999999999,8282.51,71717.49
100000,89651.59,34267.86,342.6786,10348.41,89651.59
200000,179327.61,68268.45,682.6844999999998,20672.39,179327.61
400000,358642.85,136268.45,1362.6845,41357.15,358642.85
600000,537974.34,204269.05,2042.6905000000015,62025.66,537974.34
800000,717271.91,272269.05,2722.6905000000015,82728.09,717271.91
1000000,896602.32,340269.05,3402.690500000001,103397.68,896602.32
