Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.81,1.0,0.010000000000000007,0.19,1.81
3,2.71,2.0,0.010000000000000007,0.29,2.71
100,89.37,65.7,0.3313000000000001,10.63,89.37
200,178.66,123.38,0.6191,21.34,178.66
2000,1794.13,1207.4,6.038100000000001,205.87,1794.13
10000,8971.43,5839.24,29.198099999999997,1028.57,8971.43
20000,17944.28,11311.06,56.554199999999966,2055.72,17944.28
40000,35888.93,22144.23,110.71999999999997,4111.07,35888.93
60000,53829.47,32837.85,164.18779999999995,6170.53,53829.47
80000,71774.81,43501.95,217.50840000000008,8225.19,71774.81
100000,89724.03,54095.27,270.4751000000001,10275.97,89724.03
200000,179477.13,106139.49,530.6963000000002,20522.87,179477.13
400000,358953.42,210149.32,1050.7486999999999,41046.58,358953.42
600000,538442.52,314149.42,1570.7491999999997,61557.48,538442.52
800000,717900.85,418150.0,2090.7520999999997,82099.15,717900.85
1000000,897388.01,522150.06,2610.7524,102611.99,897388.01
