Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.75,1.0,0.049999999999999906,0.25,1.75
3,2.58,1.84,0.08359999999999992,0.42,2.58
100,87.57,35.53,1.5997999999999992,12.43,87.57
200,175.33,64.18,2.889099999999999,24.67,175.33
2000,1772.27,405.82,18.263799999999996,227.73,1772.27
10000,8868.63,1846.96,83.11510000000004,1131.37,8868.63
20000,17738.21,3647.03,164.1173,2261.79,17738.21
40000,35473.39,7247.03,326.1182999999999,4526.61,35473.39
60000,53206.68,10847.03,488.1182999999999,6793.32,53206.68
80000,70943.38,14447.03,650.1183000000001,9056.62,70943.38
100000,88684.65,18047.07,812.1201000000005,11315.35,88684.65
200000,177393.18,36047.07,1622.1200999999994,22606.82,177393.18
400000,354772.04,72047.07,3242.1191,45227.96,354772.04
600000,532155.36,108047.07,4862.119099999999,67844.64,532155.36
800000,709506.66,144047.07,6482.119099999999,90493.34,709506.66
1000000,886886.05,180047.07,8102.1191,113113.95,886886.05
