Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.8,1.0,0.010000000000000007,0.2,1.8
3,2.7,1.11,0.010000000000000007,0.3,2.7
100,88.96,51.04,0.2579000000000002,11.04,88.96
200,177.79,98.81,0.4968999999999999,22.21,177.79
2000,1785.69,866.28,4.333599999999999,214.31,1785.69
10000,8929.48,4227.51,21.139999999999997,1070.52,8929.48
20000,17858.7,8383.32,41.91600000000001,2141.3,17858.7
40000,35717.33,16412.88,82.06370000000001,4282.67,35717.33
60000,53571.75,24412.96,122.0641,6428.25,53571.75
80000,71430.86,32412.96,162.0641,8569.14,71430.86
100000,89293.42,40412.96,202.06409999999997,10706.58,89293.42
200000,178610.41,80412.97,402.0640999999999,21389.59,178610.41
400000,357211.67,159260.67,796.3056000000003,42788.33,357211.67
600000,535828.53,237260.67,1186.3056000000004,64171.47,535828.53
800000,714412.72,315260.67,1576.3056000000006,85587.28,714412.72
1000000,893029.36,393260.67,1966.3056000000006,106970.64,893029.36
