Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.73,1.0,0.08999999999999991,0.27,1.73
3,2.63,2.0,0.08999999999999991,0.37,2.63
100,87.85,54.48,1.4013000000000004,12.15,87.85
200,176.36,101.13,2.0456000000000003,23.64,176.36
2000,1785.28,972.2,4.945799999999998,214.72,1785.28
10000,8938.51,4955.28,12.5581,1061.49,8938.51
20000,17877.89,9949.39,22.0581,2122.11,17877.89
40000,35756.17,19877.38,41.058099999999996,4243.83,35756.17
60000,53632.08,29707.51,60.0581,6367.92,53632.08
80000,71512.2,39513.72,79.05810000000001,8487.8,71512.2
100000,89395.05,49357.11,98.0581,10604.95,89395.05
200000,178814.64,99465.49,193.05810000000002,21185.36,178814.64
400000,357621.56,199470.34,383.05809999999997,42378.44,357621.56
600000,536436.26,299479.19,573.0581,63563.74,536436.26
800000,715221.03,399501.4,763.0581,84778.97,715221.03
1000000,894035.8,500751.26,953.0581,105964.2,894035.8
