Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.69,1.0,0.08999999999999991,0.31,1.69
3,2.46,1.79,0.16109999999999983,0.54,2.46
100,86.38,26.4,2.376,13.62,86.38
200,173.47,42.07,3.786300000000001,26.53,173.47
2000,1753.43,295.49,26.594100000000005,246.57,1753.43
10000,8772.11,1415.5,127.39500000000002,1227.89,8772.11
20000,17547.38,2815.5,253.39500000000004,2452.62,17547.38
40000,35095.79,5615.5,505.3950000000001,4904.21,35095.79
60000,52637.91,8415.5,757.395,7362.09,52637.91
80000,70182.26,11215.5,1009.3949999999999,9817.74,70182.26
100000,87733.52,14015.5,1261.3949999999995,12266.48,87733.52
200000,175488.24,28015.5,2521.3949999999995,24511.76,175488.24
400000,350968.39,56015.5,5041.3949999999995,49031.61,350968.39
600000,526455.53,84015.5,7561.395,73544.47,526455.53
800000,701907.62,112015.5,10081.395,98092.38,701907.62
1000000,877395.29,140015.5,12601.395000000004,122604.71,877395.29
