Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.68,1.0,0.049999999999999906,0.32,1.68
3,2.62,1.81,0.08239999999999989,0.38,2.62
100,87.45,47.27,2.124200000000001,12.55,87.45
200,174.32,92.75,4.171199999999999,25.68,174.32
2000,1756.53,740.89,33.342800000000004,243.47,1756.53
10000,8840.75,2411.83,108.53460000000004,1159.25,8840.75
20000,17738.85,3600.01,161.99890000000002,2261.15,17738.85
40000,35572.52,5056.4,227.53600000000003,4427.48,35572.52
60000,53439.96,5909.59,265.9294,6560.04,53439.96
80000,71300.81,6572.17,295.7456,8699.19,71300.81
