Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.73,1.0,0.010000000000000007,0.27,1.73
3,2.53,2.0,0.020000000000000014,0.47,2.53
100,89.45,65.88,0.4970999999999996,10.55,89.45
200,179.28,132.0,0.9918000000000003,20.72,179.28
2000,1792.38,1299.19,9.675,207.62,1792.38
10000,8960.09,6306.8,46.377900000000054,1039.91,8960.09
20000,17914.6,12177.7,88.82399999999998,2085.4,17914.6
40000,35831.85,23352.03,169.0334,4168.15,35831.85
60000,53763.33,34034.66,244.23310000000004,6236.67,53763.33
80000,71686.94,44219.46,315.44620000000003,8313.06,71686.94
