Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.61,1.0,0.09999999999999981,0.39,1.61
3,2.44,1.8,0.17999999999999974,0.56,2.44
100,86.96,28.38,2.8380000000000014,13.04,86.96
200,175.4,43.39,4.339,24.6,175.4
2000,1785.84,136.6,13.659999999999995,214.16,1785.84
10000,8980.63,215.34,21.534000000000002,1019.37,8980.63
20000,17978.33,245.01,24.500999999999998,2021.67,17978.33
40000,35974.87,270.64,27.063999999999997,4025.13,35974.87
60000,53977.24,288.0,28.800000000000008,6022.76,53977.24
80000,71977.21,295.02,29.501999999999995,8022.79,71977.21
100000,89976.85,300.23,30.023000000000007,10023.15,89976.85
200000,179969.45,321.0,32.1,20030.55,179969.45
400000,359971.7,337.72,33.771999999999984,40028.3,359971.7
600000,539952.28,349.08,34.90799999999997,60047.72,539952.28
800000,719943.79,355.67,35.567,80056.21,719943.79
1000000,899936.99,361.18,36.118,100063.01,899936.99
