Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.61,1.0,0.08999999999999991,0.39,1.61
3,2.48,2.0,0.14000000000000018,0.52,2.48
100,86.77,51.19,3.309700000000001,13.23,86.77
200,173.64,90.08,5.711400000000001,26.36,173.64
2000,1765.93,444.91,25.584500000000002,234.07,1765.93
10000,8904.45,879.3,49.6672,1095.55,8904.45
20000,17846.87,1092.18,61.15500000000003,2153.13,17846.87
40000,35740.41,1270.58,70.7864,4259.59,35740.41
60000,53628.53,1391.73,77.15420000000002,6371.47,53628.53
80000,71521.59,1468.86,81.4055,8478.41,71521.59
100000,89424.11,1516.89,84.27840000000002,10575.89,89424.11
200000,178910.53,1648.5,91.27140000000004,21089.47,178910.53
400000,357917.06,1786.7,99.0077,42082.94,357917.06
600000,536899.96,1878.97,104.042,63100.04,536899.96
800000,715876.64,1942.61,107.31530000000004,84123.36,715876.64
1000000,894867.66,1978.16,109.24210000000006,105132.34,894867.66
