Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.73,1.0,0.08999999999999991,0.27,1.73
3,2.64,1.07,0.0969999999999999,0.36,2.64
100,86.88,24.3,2.3057999999999996,13.12,86.88
200,175.12,41.19,3.910299999999999,24.88,175.12
2000,1776.79,122.94,11.6788,223.21,1776.79
10000,8926.27,192.63,18.298899999999996,1073.73,8926.27
20000,17874.24,230.47,21.893800000000002,2125.76,17874.24
40000,35777.39,251.89,23.9292,4222.61,35777.39
60000,53677.71,270.08,25.65639999999999,6322.29,53677.71
80000,71578.69,283.57,26.937799999999996,8421.31,71578.69
100000,89480.78,298.34,28.340799999999994,10519.22,89480.78
200000,178966.07,326.17,30.984599999999986,21033.93,178966.07
400000,357935.74,350.57,33.3026,42064.26,357935.74
600000,536938.29,360.48,34.24360000000001,63061.71,536938.29
800000,715926.83,370.54,35.19940000000001,84073.17,715926.83
1000000,894933.71,377.15,35.82780000000001,105066.29,894933.71
