Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.7,1.0,0.04000000000000003,0.3,1.7
3,2.44,2.0,0.13000000000000025,0.56,2.44
100,85.33,51.22,3.0298000000000003,14.67,85.33
200,172.01,89.48,5.1462,27.99,172.01
2000,1751.31,492.68,25.808199999999992,248.69,1751.31
10000,8848.51,1093.49,53.2076,1151.49,8848.51
20000,17740.53,1314.4,63.949499999999986,2259.47,17740.53
40000,35535.46,1508.09,72.95509999999999,4464.54,35535.46
60000,53323.18,1648.46,79.40790000000001,6676.82,53323.18
80000,71118.54,1709.06,82.23489999999998,8881.46,71118.54
100000,88918.85,1754.9,84.47599999999998,11081.15,88918.85
200000,177895.58,1929.96,93.15440000000001,22104.42,177895.58
400000,355883.24,2104.61,102.0289,44116.76,355883.24
600000,533871.42,2189.87,106.07629999999999,66128.58,533871.42
800000,711896.39,2231.19,108.11760000000005,88103.61,711896.39
1000000,889882.63,2272.33,110.05670000000002,110117.37,889882.63
